image_id,image_path,mask_path,has_defect
522e17d3e.jpg,train_images/522e17d3e.jpg,masks/522e17d3e.png,1
711d59ca6.jpg,train_images/711d59ca6.jpg,masks/711d59ca6.png,1
8e6f1eb4f.jpg,train_images/8e6f1eb4f.jpg,masks/8e6f1eb4f.png,1
d74442547.jpg,train_images/d74442547.jpg,masks/d74442547.png,1
65b962305.jpg,train_images/65b962305.jpg,masks/65b962305.png,1
d9378a0a0.jpg,train_images/d9378a0a0.jpg,masks/d9378a0a0.png,1
1aa2ba1b5.jpg,train_images/1aa2ba1b5.jpg,masks/1aa2ba1b5.png,1
a2b2c9e3e.jpg,train_images/a2b2c9e3e.jpg,masks/a2b2c9e3e.png,1
fdf0d8b7a.jpg,train_images/fdf0d8b7a.jpg,masks/fdf0d8b7a.png,1
dc702eb04.jpg,train_images/dc702eb04.jpg,masks/dc702eb04.png,1
94da85f76.jpg,train_images/94da85f76.jpg,masks/94da85f76.png,1
cecab5a39.jpg,train_images/cecab5a39.jpg,masks/cecab5a39.png,1
5a6a8196b.jpg,train_images/5a6a8196b.jpg,masks/5a6a8196b.png,1
9a75974ba.jpg,train_images/9a75974ba.jpg,masks/9a75974ba.png,1
ecd0a7a42.jpg,train_images/ecd0a7a42.jpg,masks/ecd0a7a42.png,1
cdb6b6c23.jpg,train_images/cdb6b6c23.jpg,masks/cdb6b6c23.png,1
b17fcb164.jpg,train_images/b17fcb164.jpg,masks/b17fcb164.png,1
3b9a3ae3b.jpg,train_images/3b9a3ae3b.jpg,masks/3b9a3ae3b.png,1
71b815a2d.jpg,train_images/71b815a2d.jpg,masks/71b815a2d.png,1
8d2e8b456.jpg,train_images/8d2e8b456.jpg,masks/8d2e8b456.png,1
b1c4d3872.jpg,train_images/b1c4d3872.jpg,masks/b1c4d3872.png,1
639c7495a.jpg,train_images/639c7495a.jpg,masks/639c7495a.png,1
a09e5bfb0.jpg,train_images/a09e5bfb0.jpg,masks/a09e5bfb0.png,1
dac8bf38a.jpg,train_images/dac8bf38a.jpg,masks/dac8bf38a.png,1
8d9b704ff.jpg,train_images/8d9b704ff.jpg,masks/8d9b704ff.png,1
f22da130b.jpg,train_images/f22da130b.jpg,masks/f22da130b.png,1
6355bf572.jpg,train_images/6355bf572.jpg,masks/6355bf572.png,1
3e63fb99b.jpg,train_images/3e63fb99b.jpg,masks/3e63fb99b.png,1
b895d1213.jpg,train_images/b895d1213.jpg,masks/b895d1213.png,1
3c8312241.jpg,train_images/3c8312241.jpg,masks/3c8312241.png,1
de79fa864.jpg,train_images/de79fa864.jpg,masks/de79fa864.png,1
19a3acdeb.jpg,train_images/19a3acdeb.jpg,masks/19a3acdeb.png,1
3e3d92e7e.jpg,train_images/3e3d92e7e.jpg,masks/3e3d92e7e.png,1
aee20074e.jpg,train_images/aee20074e.jpg,masks/aee20074e.png,1
1a382baf6.jpg,train_images/1a382baf6.jpg,masks/1a382baf6.png,1
fc477f3c8.jpg,train_images/fc477f3c8.jpg,masks/fc477f3c8.png,1
d5353adfc.jpg,train_images/d5353adfc.jpg,masks/d5353adfc.png,1
279b82aaf.jpg,train_images/279b82aaf.jpg,masks/279b82aaf.png,1
bb0b18744.jpg,train_images/bb0b18744.jpg,masks/bb0b18744.png,1
d59b4476a.jpg,train_images/d59b4476a.jpg,masks/d59b4476a.png,1
5cc47b140.jpg,train_images/5cc47b140.jpg,masks/5cc47b140.png,1
edd2ff0dd.jpg,train_images/edd2ff0dd.jpg,masks/edd2ff0dd.png,1
6cbc3708d.jpg,train_images/6cbc3708d.jpg,masks/6cbc3708d.png,1
b66e36656.jpg,train_images/b66e36656.jpg,masks/b66e36656.png,1
2d94df675.jpg,train_images/2d94df675.jpg,masks/2d94df675.png,1
02c79bfcb.jpg,train_images/02c79bfcb.jpg,masks/02c79bfcb.png,1
9b57cbc21.jpg,train_images/9b57cbc21.jpg,masks/9b57cbc21.png,1
51d7bee0a.jpg,train_images/51d7bee0a.jpg,masks/51d7bee0a.png,1
69df9d97b.jpg,train_images/69df9d97b.jpg,masks/69df9d97b.png,1
108ea689b.jpg,train_images/108ea689b.jpg,masks/108ea689b.png,1
b8ba151b1.jpg,train_images/b8ba151b1.jpg,masks/b8ba151b1.png,1
5ca03f4fb.jpg,train_images/5ca03f4fb.jpg,masks/5ca03f4fb.png,1
23bb4d637.jpg,train_images/23bb4d637.jpg,masks/23bb4d637.png,1
0e106d482.jpg,train_images/0e106d482.jpg,masks/0e106d482.png,1
13ca110ae.jpg,train_images/13ca110ae.jpg,masks/13ca110ae.png,1
50c8a63b1.jpg,train_images/50c8a63b1.jpg,masks/50c8a63b1.png,1
6fd6355e3.jpg,train_images/6fd6355e3.jpg,masks/6fd6355e3.png,1
904584541.jpg,train_images/904584541.jpg,masks/904584541.png,1
5c68839d0.jpg,train_images/5c68839d0.jpg,masks/5c68839d0.png,1
792266a85.jpg,train_images/792266a85.jpg,masks/792266a85.png,1
64934ac51.jpg,train_images/64934ac51.jpg,masks/64934ac51.png,1
6e1a98592.jpg,train_images/6e1a98592.jpg,masks/6e1a98592.png,1
e6a44cda3.jpg,train_images/e6a44cda3.jpg,masks/e6a44cda3.png,1
2b8dfbe0b.jpg,train_images/2b8dfbe0b.jpg,masks/2b8dfbe0b.png,1
fee93875b.jpg,train_images/fee93875b.jpg,masks/fee93875b.png,1
252c10c1a.jpg,train_images/252c10c1a.jpg,masks/252c10c1a.png,1
7ff50bb90.jpg,train_images/7ff50bb90.jpg,masks/7ff50bb90.png,1
eef2cc092.jpg,train_images/eef2cc092.jpg,masks/eef2cc092.png,1
ceba9dc16.jpg,train_images/ceba9dc16.jpg,masks/ceba9dc16.png,1
7c5918274.jpg,train_images/7c5918274.jpg,masks/7c5918274.png,1
03860f6a9.jpg,train_images/03860f6a9.jpg,masks/03860f6a9.png,1
8fef72c9f.jpg,train_images/8fef72c9f.jpg,masks/8fef72c9f.png,1
00ac8372f.jpg,train_images/00ac8372f.jpg,masks/00ac8372f.png,1
01c3ef286.jpg,train_images/01c3ef286.jpg,masks/01c3ef286.png,1
676de457e.jpg,train_images/676de457e.jpg,masks/676de457e.png,1
7fc69d9fd.jpg,train_images/7fc69d9fd.jpg,masks/7fc69d9fd.png,1
672a24d19.jpg,train_images/672a24d19.jpg,masks/672a24d19.png,1
9cccdc9c0.jpg,train_images/9cccdc9c0.jpg,masks/9cccdc9c0.png,1
612c0d930.jpg,train_images/612c0d930.jpg,masks/612c0d930.png,1
2e2f5467c.jpg,train_images/2e2f5467c.jpg,masks/2e2f5467c.png,1
f3862285d.jpg,train_images/f3862285d.jpg,masks/f3862285d.png,1
519599df3.jpg,train_images/519599df3.jpg,masks/519599df3.png,1
7c95cddba.jpg,train_images/7c95cddba.jpg,masks/7c95cddba.png,1
65657b8ed.jpg,train_images/65657b8ed.jpg,masks/65657b8ed.png,1
204949166.jpg,train_images/204949166.jpg,masks/204949166.png,1
cd940e191.jpg,train_images/cd940e191.jpg,masks/cd940e191.png,1
c204673e4.jpg,train_images/c204673e4.jpg,masks/c204673e4.png,1
196d65e42.jpg,train_images/196d65e42.jpg,masks/196d65e42.png,1
d14c9c6e6.jpg,train_images/d14c9c6e6.jpg,masks/d14c9c6e6.png,1
f503817dd.jpg,train_images/f503817dd.jpg,masks/f503817dd.png,1
3ee680a42.jpg,train_images/3ee680a42.jpg,masks/3ee680a42.png,1
2b61e04e6.jpg,train_images/2b61e04e6.jpg,masks/2b61e04e6.png,1
08c2fc120.jpg,train_images/08c2fc120.jpg,masks/08c2fc120.png,1
eee142d9a.jpg,train_images/eee142d9a.jpg,masks/eee142d9a.png,1
390e9ea29.jpg,train_images/390e9ea29.jpg,masks/390e9ea29.png,1
1fdef786c.jpg,train_images/1fdef786c.jpg,masks/1fdef786c.png,1
a3a66a86a.jpg,train_images/a3a66a86a.jpg,masks/a3a66a86a.png,1
a6b3d554a.jpg,train_images/a6b3d554a.jpg,masks/a6b3d554a.png,1
d773ff10c.jpg,train_images/d773ff10c.jpg,masks/d773ff10c.png,1
67a047923.jpg,train_images/67a047923.jpg,masks/67a047923.png,1
c62da61d8.jpg,train_images/c62da61d8.jpg,masks/c62da61d8.png,1
8d909a69d.jpg,train_images/8d909a69d.jpg,masks/8d909a69d.png,1
06713b712.jpg,train_images/06713b712.jpg,masks/06713b712.png,1
788a675e7.jpg,train_images/788a675e7.jpg,masks/788a675e7.png,1
c6510fb5a.jpg,train_images/c6510fb5a.jpg,masks/c6510fb5a.png,1
1422b7da0.jpg,train_images/1422b7da0.jpg,masks/1422b7da0.png,1
539be6ba4.jpg,train_images/539be6ba4.jpg,masks/539be6ba4.png,1
4fcacdb3a.jpg,train_images/4fcacdb3a.jpg,masks/4fcacdb3a.png,1
dcf78e7eb.jpg,train_images/dcf78e7eb.jpg,masks/dcf78e7eb.png,1
b32f9fddd.jpg,train_images/b32f9fddd.jpg,masks/b32f9fddd.png,1
551b840d2.jpg,train_images/551b840d2.jpg,masks/551b840d2.png,1
bd54aaaea.jpg,train_images/bd54aaaea.jpg,masks/bd54aaaea.png,1
93f37037d.jpg,train_images/93f37037d.jpg,masks/93f37037d.png,1
67a9dd552.jpg,train_images/67a9dd552.jpg,masks/67a9dd552.png,1
7cf4f552c.jpg,train_images/7cf4f552c.jpg,masks/7cf4f552c.png,1
70be92f18.jpg,train_images/70be92f18.jpg,masks/70be92f18.png,1
8c64a3681.jpg,train_images/8c64a3681.jpg,masks/8c64a3681.png,1
6bb002045.jpg,train_images/6bb002045.jpg,masks/6bb002045.png,1
67ae369d2.jpg,train_images/67ae369d2.jpg,masks/67ae369d2.png,1
0139dd004.jpg,train_images/0139dd004.jpg,masks/0139dd004.png,1
c330ba942.jpg,train_images/c330ba942.jpg,masks/c330ba942.png,1
837645cf1.jpg,train_images/837645cf1.jpg,masks/837645cf1.png,1
6355bcd53.jpg,train_images/6355bcd53.jpg,masks/6355bcd53.png,1
7668b7312.jpg,train_images/7668b7312.jpg,masks/7668b7312.png,1
2930b4f52.jpg,train_images/2930b4f52.jpg,masks/2930b4f52.png,1
b1e5931af.jpg,train_images/b1e5931af.jpg,masks/b1e5931af.png,1
75778a6a1.jpg,train_images/75778a6a1.jpg,masks/75778a6a1.png,1
f0075e43c.jpg,train_images/f0075e43c.jpg,masks/f0075e43c.png,1
2731f7830.jpg,train_images/2731f7830.jpg,masks/2731f7830.png,1
8a87b9578.jpg,train_images/8a87b9578.jpg,masks/8a87b9578.png,1
2176b94a5.jpg,train_images/2176b94a5.jpg,masks/2176b94a5.png,1
21f157362.jpg,train_images/21f157362.jpg,masks/21f157362.png,1
927100ebb.jpg,train_images/927100ebb.jpg,masks/927100ebb.png,1
0c9ae816d.jpg,train_images/0c9ae816d.jpg,masks/0c9ae816d.png,1
fae50c768.jpg,train_images/fae50c768.jpg,masks/fae50c768.png,1
754c97c4e.jpg,train_images/754c97c4e.jpg,masks/754c97c4e.png,1
a2d475315.jpg,train_images/a2d475315.jpg,masks/a2d475315.png,1
9725a81d1.jpg,train_images/9725a81d1.jpg,masks/9725a81d1.png,1
7dd4d0f90.jpg,train_images/7dd4d0f90.jpg,masks/7dd4d0f90.png,1
64261b3f7.jpg,train_images/64261b3f7.jpg,masks/64261b3f7.png,1
963b7a441.jpg,train_images/963b7a441.jpg,masks/963b7a441.png,1
cd04164a0.jpg,train_images/cd04164a0.jpg,masks/cd04164a0.png,1
166fcd035.jpg,train_images/166fcd035.jpg,masks/166fcd035.png,1
1c0d8bcd0.jpg,train_images/1c0d8bcd0.jpg,masks/1c0d8bcd0.png,1
2f8559032.jpg,train_images/2f8559032.jpg,masks/2f8559032.png,1
607105dac.jpg,train_images/607105dac.jpg,masks/607105dac.png,1
0caf53aba.jpg,train_images/0caf53aba.jpg,masks/0caf53aba.png,1
f5479db16.jpg,train_images/f5479db16.jpg,masks/f5479db16.png,1
e6fd24165.jpg,train_images/e6fd24165.jpg,masks/e6fd24165.png,1
48f6abec0.jpg,train_images/48f6abec0.jpg,masks/48f6abec0.png,1
a567b95ad.jpg,train_images/a567b95ad.jpg,masks/a567b95ad.png,1
ded5c87e8.jpg,train_images/ded5c87e8.jpg,masks/ded5c87e8.png,1
cff387e60.jpg,train_images/cff387e60.jpg,masks/cff387e60.png,1
3d2df482c.jpg,train_images/3d2df482c.jpg,masks/3d2df482c.png,1
27fb17019.jpg,train_images/27fb17019.jpg,masks/27fb17019.png,1
b54038841.jpg,train_images/b54038841.jpg,masks/b54038841.png,1
9147356db.jpg,train_images/9147356db.jpg,masks/9147356db.png,1
116d673e3.jpg,train_images/116d673e3.jpg,masks/116d673e3.png,1
6976314b8.jpg,train_images/6976314b8.jpg,masks/6976314b8.png,1
4ec252808.jpg,train_images/4ec252808.jpg,masks/4ec252808.png,1
9af9dc45b.jpg,train_images/9af9dc45b.jpg,masks/9af9dc45b.png,1
d7eb453fe.jpg,train_images/d7eb453fe.jpg,masks/d7eb453fe.png,1
97419c683.jpg,train_images/97419c683.jpg,masks/97419c683.png,1
63da8f810.jpg,train_images/63da8f810.jpg,masks/63da8f810.png,1
22cabd56f.jpg,train_images/22cabd56f.jpg,masks/22cabd56f.png,1
5c5aa7bbc.jpg,train_images/5c5aa7bbc.jpg,masks/5c5aa7bbc.png,1
2e12e1c6a.jpg,train_images/2e12e1c6a.jpg,masks/2e12e1c6a.png,1
c1a90e9c8.jpg,train_images/c1a90e9c8.jpg,masks/c1a90e9c8.png,1
44a0d5b55.jpg,train_images/44a0d5b55.jpg,masks/44a0d5b55.png,1
3055bb5b8.jpg,train_images/3055bb5b8.jpg,masks/3055bb5b8.png,1
cefbcc992.jpg,train_images/cefbcc992.jpg,masks/cefbcc992.png,1
83d9b39c8.jpg,train_images/83d9b39c8.jpg,masks/83d9b39c8.png,1
de7ccd490.jpg,train_images/de7ccd490.jpg,masks/de7ccd490.png,1
dc6028399.jpg,train_images/dc6028399.jpg,masks/dc6028399.png,1
03db6bbc3.jpg,train_images/03db6bbc3.jpg,masks/03db6bbc3.png,1
26f6f4c72.jpg,train_images/26f6f4c72.jpg,masks/26f6f4c72.png,1
0386ce84b.jpg,train_images/0386ce84b.jpg,masks/0386ce84b.png,1
a56d4b7be.jpg,train_images/a56d4b7be.jpg,masks/a56d4b7be.png,1
5aff55ed5.jpg,train_images/5aff55ed5.jpg,masks/5aff55ed5.png,1
cbe07eb15.jpg,train_images/cbe07eb15.jpg,masks/cbe07eb15.png,1
2d196857a.jpg,train_images/2d196857a.jpg,masks/2d196857a.png,1
f45b2b2b0.jpg,train_images/f45b2b2b0.jpg,masks/f45b2b2b0.png,1
47d8d490a.jpg,train_images/47d8d490a.jpg,masks/47d8d490a.png,1
4b6e6a56e.jpg,train_images/4b6e6a56e.jpg,masks/4b6e6a56e.png,1
d2bbde0a4.jpg,train_images/d2bbde0a4.jpg,masks/d2bbde0a4.png,1
b7a2b2275.jpg,train_images/b7a2b2275.jpg,masks/b7a2b2275.png,1
79bf82641.jpg,train_images/79bf82641.jpg,masks/79bf82641.png,1
b44fc6ba9.jpg,train_images/b44fc6ba9.jpg,masks/b44fc6ba9.png,1
f33e7fc05.jpg,train_images/f33e7fc05.jpg,masks/f33e7fc05.png,1
d0b234faa.jpg,train_images/d0b234faa.jpg,masks/d0b234faa.png,1
24db6ba0d.jpg,train_images/24db6ba0d.jpg,masks/24db6ba0d.png,1
571f22cde.jpg,train_images/571f22cde.jpg,masks/571f22cde.png,1
6b7387486.jpg,train_images/6b7387486.jpg,masks/6b7387486.png,1
8177945a9.jpg,train_images/8177945a9.jpg,masks/8177945a9.png,1
3a43adb32.jpg,train_images/3a43adb32.jpg,masks/3a43adb32.png,1
7e63e3baf.jpg,train_images/7e63e3baf.jpg,masks/7e63e3baf.png,1
640b3aede.jpg,train_images/640b3aede.jpg,masks/640b3aede.png,1
405507351.jpg,train_images/405507351.jpg,masks/405507351.png,1
15d8b6f02.jpg,train_images/15d8b6f02.jpg,masks/15d8b6f02.png,1
f348bf060.jpg,train_images/f348bf060.jpg,masks/f348bf060.png,1
97b77f9e6.jpg,train_images/97b77f9e6.jpg,masks/97b77f9e6.png,1
2912df978.jpg,train_images/2912df978.jpg,masks/2912df978.png,1
3598309b5.jpg,train_images/3598309b5.jpg,masks/3598309b5.png,1
4b712bf89.jpg,train_images/4b712bf89.jpg,masks/4b712bf89.png,1
4d6973926.jpg,train_images/4d6973926.jpg,masks/4d6973926.png,1
ce72a126f.jpg,train_images/ce72a126f.jpg,masks/ce72a126f.png,1
b44f92bd6.jpg,train_images/b44f92bd6.jpg,masks/b44f92bd6.png,1
d67745c5b.jpg,train_images/d67745c5b.jpg,masks/d67745c5b.png,1
bf5e1ed13.jpg,train_images/bf5e1ed13.jpg,masks/bf5e1ed13.png,1
98ed0f752.jpg,train_images/98ed0f752.jpg,masks/98ed0f752.png,1
062167783.jpg,train_images/062167783.jpg,masks/062167783.png,1
b799d56cd.jpg,train_images/b799d56cd.jpg,masks/b799d56cd.png,1
510b9c5cc.jpg,train_images/510b9c5cc.jpg,masks/510b9c5cc.png,1
59a1733a9.jpg,train_images/59a1733a9.jpg,masks/59a1733a9.png,1
bfab9345f.jpg,train_images/bfab9345f.jpg,masks/bfab9345f.png,1
28edbd61f.jpg,train_images/28edbd61f.jpg,masks/28edbd61f.png,1
1574cc730.jpg,train_images/1574cc730.jpg,masks/1574cc730.png,1
5a1b1601e.jpg,train_images/5a1b1601e.jpg,masks/5a1b1601e.png,1
c30805f9e.jpg,train_images/c30805f9e.jpg,masks/c30805f9e.png,1
d2fd4e0d5.jpg,train_images/d2fd4e0d5.jpg,masks/d2fd4e0d5.png,1
45a4c0a58.jpg,train_images/45a4c0a58.jpg,masks/45a4c0a58.png,1
ac7848f35.jpg,train_images/ac7848f35.jpg,masks/ac7848f35.png,1
afb67e4d9.jpg,train_images/afb67e4d9.jpg,masks/afb67e4d9.png,1
02b906933.jpg,train_images/02b906933.jpg,masks/02b906933.png,1
670dc6f72.jpg,train_images/670dc6f72.jpg,masks/670dc6f72.png,1
bcef3582e.jpg,train_images/bcef3582e.jpg,masks/bcef3582e.png,1
3b4c8b9a4.jpg,train_images/3b4c8b9a4.jpg,masks/3b4c8b9a4.png,1
1b4642fd5.jpg,train_images/1b4642fd5.jpg,masks/1b4642fd5.png,1
